Vigencia;Unidad;Gasto;Objeto;Tipo de Gastos;Código concepto;Código recurso;Código fuente;Concepto;Valor poa_inicial;Valor modificaciones;Valor programado_poa;Valor solicitudes;Valor disponible_poa
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.07.02.011;20;ADM;Devolución de Dotación;$ 0,00;$ 6.831.552,00;$ 6.831.552,00;$ 6.831.552,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.07.02.012.02;10.0;APN;Auxilios funerarios a cargo de la entidad;$ 0,00;$ 1.976.400,00;$ 1.976.400,00;$ 1.952.790,00;$ 23.610,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.07.02.030;10.0;APN;Auxilio sindical (no de pensiones);$ 1.572.030,00;$ 84.908.651,35;$ 86.480.681,35;$ 86.042.955,35;$ 437.726,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.07.02.030;20;ADM;Auxilio sindical (no de pensiones);$ 0,00;$ 41.018.340,00;$ 41.018.340,00;$ 37.000.000,00;$ 4.018.340,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.07.02.094;10.0;APN;Auxilios Salud Visual;$ 1.325.209,00;$ 0,00;$ 1.325.209,00;$ 1.325.209,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.07.02.094;14;APN;Auxilios Salud Visual;$ 0,00;$ 2.674.791,00;$ 2.674.791,00;$ 2.674.791,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.07.02.097;10.0;APN;Auxilios Médicos;$ 4.000.000,00;$ 0,00;$ 4.000.000,00;$ 4.000.000,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.07.03.013;10.0;APN;Afiliación Riesgos Laborales contratistas Grado IV y V;$ 0,00;$ 36.060.124,00;$ 36.060.124,00;$ 24.401.600,00;$ 11.658.524,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.07.03.013;33;ADM;Afiliación Riesgos Laborales contratistas Grado IV y V;$ 10.000.000,00;$ 25.000.000,00;$ 35.000.000,00;$ 30.321.200,00;$ 4.678.800,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.07.03.013;33;ADM;Afiliación Riesgos Laborales contratistas Grado IV y V;$ 0,00;$ 20.500.000,00;$ 20.500.000,00;$ 121.900,00;$ 20.378.100,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.08.02;20;ADM;Apoyo socieconómico a estudiantes;$ 66.000.000,00;$ 0,00;$ 66.000.000,00;$ 66.000.000,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.13.01.001;10.0;APN;Sentencias;$ 0,00;$ 100.000.000,00;$ 100.000.000,00;$ 19.867.750,00;$ 80.132.250,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.01.14;10.5;APN;Gravamen a los movimientos financieros;$ 0,00;$ 270.000.000,00;$ 270.000.000,00;$ 0,00;$ 270.000.000,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.01.14;14;APN;Gravamen a los movimientos financieros;$ 0,00;$ 272.974.728,00;$ 272.974.728,00;$ 259.168.874,00;$ 13.805.854,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.01.14;20;ADM;Gravamen a los movimientos financieros;$ 27.025.272,00;$ 5.000.000,00;$ 32.025.272,00;$ 28.427.587,00;$ 3.597.685,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.01.51;10.0;APN;Impuesto sobre vehículos automotores;$ 0,00;$ 3.431.000,00;$ 3.431.000,00;$ 3.431.000,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.01.52;10.0;APN;Impuesto predial unificado;$ 0,00;$ 2.359.326.844,00;$ 2.359.326.844,00;$ 2.359.326.844,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.01.52;10.5;APN;Impuesto predial unificado;$ 0,00;$ 1.180.000.000,00;$ 1.180.000.000,00;$ 1.134.043.000,00;$ 45.957.000,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.01.53;20;ADM;Impuesto de registro;$ 0,00;$ 5.000.000,00;$ 5.000.000,00;$ 831.000,00;$ 4.169.000,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.03;10.0;APN;Tasas y derechos administrativos;$ 45.000.000,00;$ 61.738.031,00;$ 106.738.031,00;$ 106.736.909,00;$ 1.122,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.03;10.1;APN;Tasas y derechos administrativos;$ 4.304.053,55;-$ 4.304.053,55;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.03;10.2;APN;Tasas y derechos administrativos;$ 2.314.533,00;-$ 2.314.533,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.03;17;APN;Tasas y derechos administrativos;$ 200.000,00;$ 0,00;$ 200.000,00;$ 200.000,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.03;20;ADM;Tasas y derechos administrativos;$ 5.255.000,00;$ 0,00;$ 5.255.000,00;$ 5.255.000,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.04.01;13;APN;Cuota de fiscalización y auditaje;$ 0,00;$ 284.513.027,00;$ 284.513.027,00;$ 0,00;$ 284.513.027,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.06;20;ADM;Gastos por tributos, tasas, contribuciones, multas, sanciones e intereses de mora;$ 0,00;$ 1.140.000,00;$ 1.140.000,00;$ 1.140.000,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.000;12;APN;Agricultura, silvicultura y productos de la pesca;$ 10.000.000,00;-$ 10.000.000,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.000;40;ADM;Agricultura, silvicultura y productos de la pesca;$ 20.010.000,00;-$ 20.010.000,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.002;12;APN;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 31.958.848,43;-$ 27.458.848,43;$ 4.500.000,00;$ 2.999.999,49;$ 1.500.000,51
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.002;12;APN;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 230.868,00;$ 0,00;$ 230.868,00;$ 0,00;$ 230.868,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.002;16.0;APN;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 8.476,00;-$ 8.476,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.002;16.0;APN;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 745.428,00;$ 1.800.000,00;$ 2.545.428,00;$ 1.785.000,00;$ 760.428,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.002;16.0;APN;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 481.880,00;$ 0,00;$ 481.880,00;$ 0,00;$ 481.880,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.002;16.0;APN;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 5.000.000,00;$ 0,00;$ 5.000.000,00;$ 0,00;$ 5.000.000,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.002;16.1;APN;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 160.079.242,00;-$ 80.039.621,00;$ 80.039.621,00;$ 0,00;$ 80.039.621,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.002;40;ADM;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 27.865.600,00;-$ 22.365.600,00;$ 5.500.000,00;$ 0,00;$ 5.500.000,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.002;40;ADM;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 86.999.588,00;-$ 71.772.182,00;$ 15.227.406,00;$ 0,00;$ 15.227.406,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;12;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 267.465.004,30;-$ 8.000.000,00;$ 259.465.004,30;$ 140.520.241,00;$ 118.944.763,30
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;12;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 384.757.684,18;-$ 288.369.323,07;$ 96.388.361,11;$ 34.204.693,89;$ 62.183.667,22
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;12;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 61.295.600,00;-$ 46.264.898,00;$ 15.030.702,00;$ 0,00;$ 15.030.702,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;12;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 669.920.442,93;$ 0,00;$ 669.920.442,93;$ 666.051.434,93;$ 3.869.008,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;12;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1.801.391.701,74;-$ 990.360.164,00;$ 811.031.537,74;$ 563.259.376,12;$ 247.772.161,62
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;16.0;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 150.603.760,00;-$ 50.603.760,00;$ 100.000.000,00;$ 100.000.000,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;16.0;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 282.737.898,71;-$ 231.203.298,71;$ 51.534.600,00;$ 24.101.624,30;$ 27.432.975,70
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;16.0;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 30.889.860,00;-$ 1.800.000,00;$ 29.089.860,00;$ 0,00;$ 29.089.860,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;16.0;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 285.450.128,17;-$ 47.443.326,00;$ 238.006.802,17;$ 207.826.988,41;$ 30.179.813,76
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;16.0;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 150.000,00;$ 2.250.000,00;$ 2.400.000,00;$ 2.250.000,00;$ 150.000,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;16.0;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 2.062.784.164,70;-$ 980.123.894,60;$ 1.082.660.270,10;$ 991.599.999,00;$ 91.060.271,10
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;16.1;APN;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 570.000.000,00;$ 15.000.000,00;$ 585.000.000,00;$ 214.043.177,23;$ 370.956.822,77
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;40;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 210.003.414,35;-$ 18.221.192,00;$ 191.782.222,35;$ 191.551.324,00;$ 230.898,35
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;40;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 351.847.772,77;-$ 253.577.348,77;$ 98.270.424,00;$ 45.577.073,45;$ 52.693.350,55
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;40;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 36.923.150,00;-$ 24.923.150,00;$ 12.000.000,00;$ 0,00;$ 12.000.000,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;40;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 439.861.884,14;-$ 272.938.697,00;$ 166.923.187,14;$ 156.419.543,00;$ 10.503.644,14
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;40;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 95.402,30;-$ 95.402,30;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.003;40;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 101.855,62;$ 0,00;$ 101.855,62;$ 0,00;$ 101.855,62
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;12;APN;Productos metálicos, maquinaria y equipo;$ 0,00;$ 110.744,14;$ 110.744,14;$ 110.744,14;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;12;APN;Productos metálicos, maquinaria y equipo;$ 339.897.281,54;-$ 186.441.242,36;$ 153.456.039,18;$ 38.231.920,99;$ 115.224.118,19
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;12;APN;Productos metálicos, maquinaria y equipo;$ 79.838.004,53;$ 57.956.601,70;$ 137.794.606,23;$ 42.497.118,23;$ 95.297.488,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;12;APN;Productos metálicos, maquinaria y equipo;$ 596.170.674,80;$ 519.879.189,56;$ 1.116.049.864,36;$ 1.116.049.864,36;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;12;APN;Productos metálicos, maquinaria y equipo;$ 2.807.709.837,50;-$ 1.300.438.944,71;$ 1.507.270.892,79;$ 988.049.892,79;$ 519.221.000,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;16.0;APN;Productos metálicos, maquinaria y equipo;$ 91.793.607,05;-$ 4.916.155,28;$ 86.877.451,77;$ 13.877.451,77;$ 73.000.000,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;16.0;APN;Productos metálicos, maquinaria y equipo;$ 272.650.944,35;-$ 209.213.862,35;$ 63.437.082,00;$ 15.251.500,00;$ 48.185.582,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;16.0;APN;Productos metálicos, maquinaria y equipo;$ 123.128.630,06;$ 0,00;$ 123.128.630,06;$ 0,00;$ 123.128.630,06
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;16.0;APN;Productos metálicos, maquinaria y equipo;$ 0,00;$ 146.842.138,86;$ 146.842.138,86;$ 146.842.138,86;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;16.0;APN;Productos metálicos, maquinaria y equipo;$ 159.030.124,05;-$ 43.729.470,00;$ 115.300.654,05;$ 96.262.230,00;$ 19.038.424,05
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;16.0;APN;Productos metálicos, maquinaria y equipo;$ 1.859.588.980,88;-$ 832.887.558,44;$ 1.026.701.422,44;$ 619.101.422,44;$ 407.600.000,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;16.0;APN;Productos metálicos, maquinaria y equipo;$ 5.002.278.440,54;-$ 1.636.994.481,27;$ 3.365.283.959,27;$ 1.342.796.177,05;$ 2.022.487.782,22
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;40;ADM;Productos metálicos, maquinaria y equipo;$ 705.408,00;$ 16.384.070,00;$ 17.089.478,00;$ 16.384.070,00;$ 705.408,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;40;ADM;Productos metálicos, maquinaria y equipo;$ 404.876.870,25;-$ 231.782.225,00;$ 173.094.645,25;$ 56.212.831,27;$ 116.881.813,98
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;40;ADM;Productos metálicos, maquinaria y equipo;$ 60.075.889,85;-$ 31.375,96;$ 60.044.513,89;$ 34.401,44;$ 60.010.112,45
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;40;ADM;Productos metálicos, maquinaria y equipo;$ 50.137.992,00;$ 0,00;$ 50.137.992,00;$ 3.094.000,00;$ 47.043.992,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;40;ADM;Productos metálicos, maquinaria y equipo;$ 495.649.719,48;-$ 422.228.697,00;$ 73.421.022,48;$ 2.160.000,00;$ 71.261.022,48
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;40;ADM;Productos metálicos, maquinaria y equipo;$ 357.419.830,93;$ 1.386.383,37;$ 358.806.214,30;$ 358.302.743,00;$ 503.471,30
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;40;ADM;Productos metálicos, maquinaria y equipo;$ 541.288.995,00;-$ 153.707.115,97;$ 387.581.879,03;$ 0,00;$ 387.581.879,03
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.3 Gastos de Inversión;2.3.2.02.01.004;40;ADM;Productos metálicos, maquinaria y equipo;$ 612.464.126,00;-$ 306.163.643,00;$ 306.300.483,00;$ 0,00;$ 306.300.483,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;04. ADQUISICIÓN DE SERVICIOS;2.3 Gastos de Inversión;2.3.2.02.02.005;12;APN;Construcción y servicios de la construcción;$ 833.948.565,07;$ 0,00;$ 833.948.565,07;$ 828.731.590,56;$ 5.216.974,51
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;04. ADQUISICIÓN DE SERVICIOS;2.3 Gastos de Inversión;2.3.2.02.02.005;12;APN;Construcción y servicios de la construcción;$ 3.327.018.597,54;$ 711.470.598,69;$ 4.038.489.196,23;$ 2.804.999.697,84;$ 1.233.489.498,39
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;04. ADQUISICIÓN DE SERVICIOS;2.3 Gastos de Inversión;2.3.2.02.02.005;12;APN;Construcción y servicios de la construcción;$ 15.577,92;$ 0,00;$ 15.577,92;$ 0,00;$ 15.577,92
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;04. ADQUISICIÓN DE SERVICIOS;2.3 Gastos de Inversión;2.3.2.02.02.005;16.0;APN;Construcción y servicios de la construcción;$ 1.302.276.004,72;$ 187.112.666,05;$ 1.489.388.670,77;$ 1.031.906.591,85;$ 457.482.078,92
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;04. ADQUISICIÓN DE SERVICIOS;2.3 Gastos de Inversión;2.3.2.02.02.005;16.0;APN;Construcción y servicios de la construcción;$ 2.864.863.335,88;$ 1.102.721.486,23;$ 3.967.584.822,11;$ 2.909.898.751,93;$ 1.057.686.070,18
2026;01 - ADMINISTRATIVA Y FINANCIERA;3. INVERSIÓN;04. ADQUISICIÓN DE SERVICIOS;2.3 Gastos de Inversión;2.3.2.02.02.005;16.1;APN;Construcción y servicios de la construcción;$ 690.480.044,00;-$ 285.000.000,00;$ 405.480.044,00;$ 332.364.180,86;$ 73.115.863,14
