Unidad;Referencia;Fecha compromiso;Tipo de Gasto;Código concepto;Código recurso;Concepto;Valor compromiso;Valor pago
13 - SECCIONAL SOGAMOSO;GASTOS DIRECTOS - LIQUIDACIONES;9/04/2026;2.1.3 Transferencias Corrientes;2.1.3.07.03.013;32;Afiliación Riesgos Laborales contratistas Grado IV y V;$ 121,900.00;$ 121,900.00
13 - SECCIONAL SOGAMOSO;GASTOS DIRECTOS - LIQUIDACIONES;5/06/2026;2.1.3 Transferencias Corrientes;2.1.3.07.03.013;32;Afiliación Riesgos Laborales contratistas Grado IV y V;$ 121,900.00;$ 121,900.00
13 - SECCIONAL SOGAMOSO;GASTOS DIRECTOS - LIQUIDACIONES;7/07/2026;2.1.3 Transferencias Corrientes;2.1.3.07.03.013;32;Afiliación Riesgos Laborales contratistas Grado IV y V;$ 121,900.00;$ 121,900.00
13 - SECCIONAL SOGAMOSO;GASTOS DIRECTOS - LIQUIDACIONES;10/08/2026;2.1.3 Transferencias Corrientes;2.1.3.07.03.013;32;Afiliación Riesgos Laborales contratistas Grado IV y V;$ 121,900.00;$ 121,900.00
13 - SECCIONAL SOGAMOSO;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 11,616,333.00;$ 11,616,333.00
13 - SECCIONAL SOGAMOSO;CONTRATOS DE PERSONAL - OPS;3/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 8,006,738.00;$ 0.00
13 - SECCIONAL SOGAMOSO;CONTRATOS DE PERSONAL - OPS;28/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 6,629,199.00;$ 0.00
02 - INVESTIGACION Y EXTENSION;ORDENES DE COMPRA;21/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.000;32;Agricultura, silvicultura y productos de la pesca;$ 21,000,000.00;$ 21,000,000.00
02 - INVESTIGACION Y EXTENSION;CONTRATOS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.002;32;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 127,652,850.00;$ 0.00
02 - INVESTIGACION Y EXTENSION;ORDENES DE COMPRA;21/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 9,310,700.00;$ 9,310,700.00
02 - INVESTIGACION Y EXTENSION;ORDENES DE COMPRA;26/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 34,059,780.00;$ 0.00
02 - INVESTIGACION Y EXTENSION;ORDENES DE COMPRA;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 6,887,347.75;$ 6,887,347.75
02 - INVESTIGACION Y EXTENSION;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 43,567,100.00;$ 0.00
02 - INVESTIGACION Y EXTENSION;CAJA MENOR - CONSTITUCION;20/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 9,103,000.00;$ 9,103,000.00
02 - INVESTIGACION Y EXTENSION;ORDENES DE COMPRA;18/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 9,671,200.00;$ 0.00
02 - INVESTIGACION Y EXTENSION;ORDENES DE COMPRA;21/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 0.00;$ 0.00
02 - INVESTIGACION Y EXTENSION;ORDENES DE COMPRA;26/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 2,455,000.00;$ 2,455,000.00
02 - INVESTIGACION Y EXTENSION;ORDENES DE COMPRA;26/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 419,700.00;$ 0.00
02 - INVESTIGACION Y EXTENSION;CAJA MENOR - CONSTITUCION;20/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 1,261,300.00;$ 1,261,300.00
02 - INVESTIGACION Y EXTENSION;CONTRATOS DE PERSONAL - OPS;9/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 20,614,620.00;$ 20,614,620.00
02 - INVESTIGACION Y EXTENSION;ORDENES DE SERVICIOS;9/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 52,362,459.30;$ 29,921,405.32
02 - INVESTIGACION Y EXTENSION;CONTRATOS DE PERSONAL - OPS;13/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 20,614,620.00;$ 20,614,620.00
02 - INVESTIGACION Y EXTENSION;CAJA MENOR - CONSTITUCION;20/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 4,281,800.00;$ 4,281,800.00
02 - INVESTIGACION Y EXTENSION;CONTRATOS DE PERSONAL - OPS;22/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 19,394,820.00;$ 0.00
02 - INVESTIGACION Y EXTENSION;CONTRATOS DE PERSONAL - OPS;22/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 19,394,820.00;$ 0.00
02 - INVESTIGACION Y EXTENSION;CAJA MENOR - CONSTITUCION;20/04/2026;2.1.8 Tasas y Multas;2.1.8.06;32;Gastos por tributos, tasas, contribuciones, multas, sanciones e intereses de mora;$ 298,900.00;$ 298,900.00
02 - INVESTIGACION Y EXTENSION;COMISIONES DE PERSONAL;23/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 243,360.00;$ 243,360.00
02 - INVESTIGACION Y EXTENSION;COMISIONES DE PERSONAL;4/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 243,360.00;$ 243,360.00
02 - INVESTIGACION Y EXTENSION;COMISIONES DE PERSONAL;5/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 243,360.00;$ 243,360.00
02 - INVESTIGACION Y EXTENSION;COMISIONES DE PERSONAL;5/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 243,360.00;$ 243,360.00
02 - INVESTIGACION Y EXTENSION;GASTOS DIRECTOS - LIQUIDACIONES;3/08/2026;2.1.8 Tasas y Multas;2.1.8.03;32;Tasas y derechos administrativos;$ 3,094,900.00;$ 3,094,900.00
02 - INVESTIGACION Y EXTENSION;GASTOS DIRECTOS - LIQUIDACIONES;24/07/2026;2.1.3 Transferencias Corrientes;2.1.3.06.03;32;Beneficios educativos a la comunidad universitaria;$ 226,000.00;$ 226,000.00
02 - INVESTIGACION Y EXTENSION;GASTOS DIRECTOS - LIQUIDACIONES;24/07/2026;2.1.3 Transferencias Corrientes;2.1.3.06.03;32;Beneficios educativos a la comunidad universitaria;$ 292,000.00;$ 292,000.00
02 - INVESTIGACION Y EXTENSION;GASTOS DIRECTOS - LIQUIDACIONES;24/07/2026;2.1.3 Transferencias Corrientes;2.1.3.06.03;32;Beneficios educativos a la comunidad universitaria;$ 292,000.00;$ 292,000.00
02 - INVESTIGACION Y EXTENSION;GASTOS DIRECTOS - LIQUIDACIONES;24/07/2026;2.1.3 Transferencias Corrientes;2.1.3.06.03;32;Beneficios educativos a la comunidad universitaria;$ 226,000.00;$ 226,000.00
02 - INVESTIGACION Y EXTENSION;GASTOS DIRECTOS - LIQUIDACIONES;27/07/2026;2.1.3 Transferencias Corrientes;2.1.3.06.03;32;Beneficios educativos a la comunidad universitaria;$ 0.00;$ 0.00
02 - INVESTIGACION Y EXTENSION;GASTOS DIRECTOS - LIQUIDACIONES;4/08/2026;2.1.3 Transferencias Corrientes;2.1.3.06.03;32;Beneficios educativos a la comunidad universitaria;$ 292,000.00;$ 292,000.00
02 - INVESTIGACION Y EXTENSION;GASTOS DIRECTOS - LIQUIDACIONES;18/08/2026;2.1.3 Transferencias Corrientes;2.1.3.06.03;32;Beneficios educativos a la comunidad universitaria;$ 292,000.00;$ 292,000.00
09 - INGENIERIA;CONTRATOS DE PERSONAL - OPS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 4,400,000.00;$ 4,400,000.00
09 - INGENIERIA;CONTRATOS DE PERSONAL - OPS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 6,000,000.00;$ 6,000,000.00
09 - INGENIERIA;CONTRATOS DE PERSONAL - OPS;14/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 2,200,000.00;$ 2,200,000.00
09 - INGENIERIA;CONTRATOS DE PERSONAL - OPS;14/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 3,000,000.00;$ 3,000,000.00
09 - INGENIERIA;PRESTACION DE SERVICIOS - RESOLUCIONES;12/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 8,000,000.00;$ 0.00
09 - INGENIERIA;CONTRATOS DE PERSONAL - OPS;6/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 6,600,000.00;$ 0.00
09 - INGENIERIA;CONTRATOS DE PERSONAL - OPS;8/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 2,330,175.00;$ 0.00
09 - INGENIERIA;CONTRATOS DE PERSONAL - OPS;24/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;32;Servicios para la comunidad, sociales y personales;$ 8,520,913.00;$ 0.00
09 - INGENIERIA;GASTOS DIRECTOS - LIQUIDACIONES;10/08/2026;2.1.3 Transferencias Corrientes;2.1.3.07.03.013;32;Afiliación Riesgos Laborales contratistas Grado IV y V;$ 101,600.00;$ 101,600.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 998,570.00;$ 998,570.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 960,000.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 7,796,910.00;$ 7,796,910.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 28,491,278.00;$ 28,491,278.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 9,391,353.00;$ 9,391,353.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 6,388,456.87;$ 6,388,456.87
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;18/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 9,996.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;24/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 6,624,995.20;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 13,766,829.07;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1,245,596.80;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;26/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 5,529,550.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 2,683,333.32;$ 2,683,333.32
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 1,768,630.00;$ 1,768,630.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 70,000.00;$ 70,000.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 1,634,706.55;$ 1,634,706.55
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;13/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 560,000.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;18/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 628,320.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;21/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 1,642,260.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;24/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 162,006.60;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 5,137,989.32;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 1,780,380.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE COMPRA;26/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;Productos metálicos, maquinaria y equipo;$ 215,000.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;14/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 14,905,350.00;$ 12,935,480.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;14/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 19,188,310.00;$ 16,652,410.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;15/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 27,689,460.00;$ 24,030,060.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;15/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 27,689,460.00;$ 24,030,060.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;15/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 27,689,460.00;$ 24,030,060.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;15/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 27,689,460.00;$ 24,030,060.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;15/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 27,689,460.00;$ 24,030,060.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;15/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 27,689,460.00;$ 24,030,060.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE SERVICIOS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 9,996,000.00;$ 9,996,000.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE SERVICIOS;3/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 8,860,740.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;ORDENES DE SERVICIOS;4/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 5,120,000.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 9,129,240.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 13,173,840.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 13,173,840.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 13,173,840.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 13,173,840.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 13,173,840.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;27/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 7,091,532.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;CONTRATOS DE PERSONAL - OPS;31/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 13,173,840.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;GASTOS DIRECTOS - LIQUIDACIONES;10/08/2026;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;32;Membresías nacionales;$ 3,602,000.00;$ 3,602,000.00
13 - SECCIONAL SOGAMOSO;PRESTACION DE SERVICIOS - RESOLUCIONES;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;32;Servicios para la comunidad, sociales y personales;$ 1,745,000.00;$ 1,745,000.00
13 - SECCIONAL SOGAMOSO;PRESTACION DE SERVICIOS - RESOLUCIONES;4/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;32;Servicios para la comunidad, sociales y personales;$ 0.00;$ 0.00
13 - SECCIONAL SOGAMOSO;PRESTACION DE SERVICIOS - RESOLUCIONES;4/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;32;Servicios para la comunidad, sociales y personales;$ 0.00;$ 0.00
13 - SECCIONAL SOGAMOSO;PRESTACION DE SERVICIOS - RESOLUCIONES;4/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;32;Servicios para la comunidad, sociales y personales;$ 0.00;$ 0.00
13 - SECCIONAL SOGAMOSO;PRESTACION DE SERVICIOS - RESOLUCIONES;4/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;32;Servicios para la comunidad, sociales y personales;$ 0.00;$ 0.00
13 - SECCIONAL SOGAMOSO;PRESTACION DE SERVICIOS - RESOLUCIONES;13/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;32;Servicios para la comunidad, sociales y personales;$ 1,745,000.00;$ 1,745,000.00
13 - SECCIONAL SOGAMOSO;PRESTACION DE SERVICIOS - RESOLUCIONES;13/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;32;Servicios para la comunidad, sociales y personales;$ 1,745,000.00;$ 1,745,000.00
13 - SECCIONAL SOGAMOSO;PRESTACION DE SERVICIOS - RESOLUCIONES;13/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;32;Servicios para la comunidad, sociales y personales;$ 1,745,000.00;$ 1,745,000.00
13 - SECCIONAL SOGAMOSO;PRESTACION DE SERVICIOS - RESOLUCIONES;13/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;32;Servicios para la comunidad, sociales y personales;$ 1,745,000.00;$ 1,745,000.00
13 - SECCIONAL SOGAMOSO;ORDENES DE SERVICIOS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 2,000,000.00;$ 2,000,000.00
13 - SECCIONAL SOGAMOSO;ORDENES DE SERVICIOS;15/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;32;Servicios prestados a las empresas y servicios de producción ;$ 4,000,000.00;$ 4,000,000.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;9/02/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 75,058.00;$ 75,058.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;13/02/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 246,827.00;$ 246,827.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;26/02/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 75,058.00;$ 0.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;16/03/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 75,058.00;$ 75,058.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;5/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 75,058.00;$ 75,058.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;9/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 80,352.00;$ 80,352.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;12/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 80,352.00;$ 80,352.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;9/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 78,352.00;$ 78,352.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;31/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 78,352.00;$ 78,352.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;31/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 78,352.00;$ 0.00
13 - SECCIONAL SOGAMOSO;COMISIONES DE PERSONAL;12/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;32;Viáticos de los funcionarios en comisión;$ 78,352.00;$ 78,352.00
