Unidad;Tipo de Gasto;Auxiliar;Código concepto;Concepto;Recurso;Valor inicial;Valor apropiacion;Acumulado compromiso;Acumulado pago;Fecha final
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060017 - Maestría en Geotecnia;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";31 - Posgrados;$ 4,530,185.00;$ 4,530,185.00;$ 4,530,184.15;$ 3,411,660.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060017 - Maestría en Geotecnia;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 18,490,548.00;$ 25,287,394.96;$ 24,480,340.48;$ 24,609,342.48;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060017 - Maestría en Geotecnia;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;31 - Posgrados;$ 6,255,968.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060017 - Maestría en Geotecnia;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 59,217,600.00;$ 59,217,600.00;$ 37,139,120.00;$ 37,139,120.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060017 - Maestría en Geotecnia;2.1.2.02.02.009.03;Parafiscales cátedras posgrados;31 - Posgrados;$ 14,212,224.00;$ 14,212,224.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060028 - Maestría en Gerencia de Proyectos de Construcción;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;31 - Posgrados;$ 23,060,814.00;$ 23,060,814.00;$ 11,000,000.00;$ 11,000,000.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060028 - Maestría en Gerencia de Proyectos de Construcción;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 118,435,200.00;$ 118,435,200.00;$ 72,291,072.00;$ 72,291,072.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060028 - Maestría en Gerencia de Proyectos de Construcción;2.1.2.02.02.009.03;Parafiscales cátedras posgrados;31 - Posgrados;$ 28,424,448.00;$ 28,424,448.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060033 - Maestría en Gestión de Integridad y Corrosión - Virtual - Tunja;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 94,748,160.00;$ 94,748,160.00;$ 40,061,240.00;$ 40,061,240.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060033 - Maestría en Gestión de Integridad y Corrosión - Virtual - Tunja;2.1.2.02.02.009.03;Parafiscales cátedras posgrados;31 - Posgrados;$ 22,739,558.00;$ 22,739,558.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060018 - Doctorado en Ingeniería y Ciencia de los Materiales;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 14,013,476.00;$ 29,276,374.08;$ 18,297,000.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060018 - Doctorado en Ingeniería y Ciencia de los Materiales;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;31 - Posgrados;$ 0.00;$ 14,940,160.00;$ 14,940,160.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060018 - Doctorado en Ingeniería y Ciencia de los Materiales;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 44,057,894.00;$ 44,057,894.00;$ 29,499,027.00;$ 29,499,027.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060027 - Doctorado en Ingeniería - Tunja;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";31 - Posgrados;$ 4,922,578.00;$ 4,922,578.00;$ 4,922,578.00;$ 3,810,014.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060027 - Doctorado en Ingeniería - Tunja;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;31 - Posgrados;$ 4,922,579.00;$ 4,922,579.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060027 - Doctorado en Ingeniería - Tunja;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 58,743,859.00;$ 58,743,859.00;$ 46,179,609.50;$ 46,179,609.50;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210060027 - Doctorado en Ingeniería - Tunja;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;31 - Posgrados;$ 7,657,345.00;$ 7,657,345.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210090002 - CEDEC - Centro de Gestión de Investigación y Extensión de la Facultad de Ingeniería;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 97,000,000.00;$ 163,704,497.75;$ 83,340,980.00;$ 4,531,839.00;31/08/2026
09 - INGENIERIA;2.1.3 Transferencias Corrientes;210060053 - Especialización en Ingeniería Ferroviaria;2.1.3.06.03;Beneficios educativos a la comunidad universitaria;31 - Posgrados;$ 0.00;$ 4,270,500.00;$ 4,270,500.00;$ 4,270,500.00;31/08/2026
09 - INGENIERIA;2.1.3 Transferencias Corrientes;210060026 - Especialización en gestión de Integridad y Corrosión, modalidad Virtual;2.1.3.06.03;Beneficios educativos a la comunidad universitaria;31 - Posgrados;$ 0.00;$ 4,720,350.00;$ 4,720,350.00;$ 4,720,350.00;31/08/2026
09 - INGENIERIA;2.1.3 Transferencias Corrientes;210060030 - Especialización en Geotecnia;2.1.3.06.03;Beneficios educativos a la comunidad universitaria;31 - Posgrados;$ 0.00;$ 4,697,550.00;$ 4,697,550.00;$ 4,697,550.00;31/08/2026
09 - INGENIERIA;2.1.3 Transferencias Corrientes;210060034 - Especialización en Gestión Avanzada del Riesgo de Desastres;2.1.3.06.03;Beneficios educativos a la comunidad universitaria;31 - Posgrados;$ 0.00;$ 4,563,000.00;$ 4,563,000.00;$ 4,563,000.00;31/08/2026
09 - INGENIERIA;2.1.3 Transferencias Corrientes;210060012 - Maestría en Ingeniería con Énfasis en Transporte, Tránsito e Infraestructura Vial;2.1.3.04.00;A organizaciones nacionales;31 - Posgrados;$ 0.00;$ 800,000.00;$ 0.00;$ 0.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento;208090001 - CIEDE - Centro de Gestión de Investigación y Extensión de la Facultad de Derecho y Ciencias Sociales;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;31 - Posgrados;$ 6,000,000.00;$ 6,000,000.00;$ 0.00;$ 0.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento;208060004 - Maestría en Derechos Humanos - Tunja;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 0.00;$ 18,786,500.00;$ 0.00;$ 0.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento;208060004 - Maestría en Derechos Humanos - Tunja;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;31 - Posgrados;$ 58,402,297.00;$ 36,615,797.00;$ 14,679,071.00;$ 14,679,071.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento;208060004 - Maestría en Derechos Humanos - Tunja;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 147,542,358.00;$ 147,542,358.00;$ 18,072,768.00;$ 18,072,768.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento;208060004 - Maestría en Derechos Humanos - Tunja;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;31 - Posgrados;$ 0.00;$ 1,000,000.00;$ 243,360.00;$ 0.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento;208090001 - CIEDE - Centro de Gestión de Investigación y Extensión de la Facultad de Derecho y Ciencias Sociales;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 3,394,005.00;$ 3,394,005.00;$ 0.00;$ 0.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento;208090001 - CIEDE - Centro de Gestión de Investigación y Extensión de la Facultad de Derecho y Ciencias Sociales;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;31 - Posgrados;$ 7,000,000.00;$ 7,000,000.00;$ 0.00;$ 0.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.3 Transferencias Corrientes;208060004 - Maestría en Derechos Humanos - Tunja;2.1.3.06.03;Beneficios educativos a la comunidad universitaria;31 - Posgrados;$ 0.00;$ 2,000,000.00;$ 284,700.00;$ 284,700.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.3 Transferencias Corrientes;208090001 - CIEDE - Centro de Gestión de Investigación y Extensión de la Facultad de Derecho y Ciencias Sociales;2.1.3.04.05.001;Membresías nacionales;31 - Posgrados;$ 2,500,000.00;$ 2,500,000.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060015 - Especialización en Informática para la Docencia;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);31 - Posgrados;$ 20,000,000.00;$ 6,652,688.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060015 - Especialización en Informática para la Docencia;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;31 - Posgrados;$ 37,400,888.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060018 - Especialización en Pedagogía de los Derechos Humanos;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);31 - Posgrados;$ 9,896,596.00;$ 9,896,596.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060019 - Especialización en Planificación del Turismo Sostenible;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;31 - Posgrados;$ 0.00;$ 2,700,963.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060022 - Especialización en Gestión Estratégica de Proyectos;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;31 - Posgrados;$ 20,000,000.00;$ 20,000,000.00;$ 5,553,600.00;$ 1,830,000.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060023 - Especialización en Gestión de la Productividad y Mejoramiento Continúo;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);31 - Posgrados;$ 25,406,557.00;$ 25,406,557.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060023 - Especialización en Gestión de la Productividad y Mejoramiento Continúo;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;31 - Posgrados;$ 39,034,790.00;$ 39,034,790.00;$ 9,246,057.24;$ 9,246,057.24;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060025 - Especialización en Diseño y Maquinaria y Equipo;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);31 - Posgrados;$ 22,544,307.00;$ 22,544,307.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060021 - Maestría en TIC Aplicadas a las Ciencias de la Educación;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);31 - Posgrados;$ 21,292,049.00;$ 21,292,049.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060021 - Maestría en TIC Aplicadas a las Ciencias de la Educación;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;31 - Posgrados;$ 20,070,000.00;$ 20,070,000.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060027 - Maestría en Gestión Estratégica de Proyectos;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);31 - Posgrados;$ 18,619,375.00;$ 18,619,375.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212090007 - CIFAD - Centro de Gestión de Investigación y Extensión de la Facultad Seccional Duitama;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);31 - Posgrados;$ 28,000,000.00;$ 15,500,000.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212090007 - CIFAD - Centro de Gestión de Investigación y Extensión de la Facultad Seccional Duitama;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;31 - Posgrados;$ 50,500,000.00;$ 21,415,976.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060042 - Especialización en Gestión de Activos y de Mantenimiento;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 0.00;$ 24,467,300.00;$ 11,411,550.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060042 - Especialización en Gestión de Activos y de Mantenimiento;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 0.00;$ 34,625,000.00;$ 2,409,696.00;$ 2,409,696.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060042 - Especialización en Gestión de Activos y de Mantenimiento;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;31 - Posgrados;$ 0.00;$ 8,560,000.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060015 - Especialización en Informática para la Docencia;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 11,670,412.00;$ 11,670,412.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060015 - Especialización en Informática para la Docencia;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 89,050,226.00;$ 139,798,426.00;$ 96,334,752.10;$ 96,334,752.10;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060015 - Especialización en Informática para la Docencia;2.1.2.02.02.009.03;Parafiscales cátedras posgrados;31 - Posgrados;$ 12,689,658.00;$ 12,689,658.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060018 - Especialización en Pedagogía de los Derechos Humanos;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 55,287,371.00;$ 55,287,371.00;$ 48,094,250.00;$ 20,215,400.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060018 - Especialización en Pedagogía de los Derechos Humanos;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;31 - Posgrados;$ 37,000,000.00;$ 37,000,000.00;$ 8,221,816.00;$ 5,420,644.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060018 - Especialización en Pedagogía de los Derechos Humanos;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 136,491,152.00;$ 136,491,152.00;$ 79,089,208.00;$ 79,089,208.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060018 - Especialización en Pedagogía de los Derechos Humanos;2.1.2.02.02.009.03;Parafiscales cátedras posgrados;31 - Posgrados;$ 19,449,989.00;$ 19,449,989.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060019 - Especialización en Planificación del Turismo Sostenible;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";31 - Posgrados;$ 5,303,134.00;$ 5,303,134.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060019 - Especialización en Planificación del Turismo Sostenible;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 0.00;$ 16,467,300.00;$ 16,467,300.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060019 - Especialización en Planificación del Turismo Sostenible;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;31 - Posgrados;$ 22,243,345.00;$ 26,566,045.00;$ 10,843,632.00;$ 10,843,412.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060019 - Especialización en Planificación del Turismo Sostenible;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 46,981,926.00;$ 23,490,963.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060019 - Especialización en Planificación del Turismo Sostenible;2.1.2.02.02.009.03;Parafiscales cátedras posgrados;31 - Posgrados;$ 6,694,925.00;$ 6,694,925.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060019 - Especialización en Planificación del Turismo Sostenible;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;31 - Posgrados;$ 8,000,000.00;$ 8,000,000.00;$ 1,241,560.00;$ 1,007,904.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060020 - Especialización en Estadística;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 25,026,967.00;$ 25,026,967.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060020 - Especialización en Estadística;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 33,293,074.00;$ 33,293,074.00;$ 24,478,049.00;$ 24,478,049.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060020 - Especialización en Estadística;2.1.2.02.02.009.03;Parafiscales cátedras posgrados;31 - Posgrados;$ 4,744,263.00;$ 4,744,263.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060022 - Especialización en Gestión Estratégica de Proyectos;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";31 - Posgrados;$ 40,000,000.00;$ 40,000,000.00;$ 20,000,000.00;$ 2,224,100.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060022 - Especialización en Gestión Estratégica de Proyectos;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 132,738,319.00;$ 132,738,319.00;$ 57,716,483.00;$ 50,944,074.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060022 - Especialización en Gestión Estratégica de Proyectos;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 268,133,638.00;$ 268,133,638.00;$ 141,898,331.00;$ 141,898,331.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060022 - Especialización en Gestión Estratégica de Proyectos;2.1.2.02.02.009.03;Parafiscales cátedras posgrados;31 - Posgrados;$ 38,209,043.00;$ 38,209,043.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060022 - Especialización en Gestión Estratégica de Proyectos;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;31 - Posgrados;$ 9,974,484.00;$ 9,974,484.00;$ 1,141,028.00;$ 1,069,970.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060023 - Especialización en Gestión de la Productividad y Mejoramiento Continúo;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;31 - Posgrados;$ 30,000,000.00;$ 30,000,000.00;$ 10,641,600.00;$ 10,641,600.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060023 - Especialización en Gestión de la Productividad y Mejoramiento Continúo;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 122,852,192.00;$ 122,852,192.00;$ 72,269,728.00;$ 72,269,728.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060023 - Especialización en Gestión de la Productividad y Mejoramiento Continúo;2.1.2.02.02.009.03;Parafiscales cátedras posgrados;31 - Posgrados;$ 17,506,437.00;$ 17,506,437.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060025 - Especialización en Diseño y Maquinaria y Equipo;2.1.2.02.02.009.01;Cátedras posgrados;31 - Posgrados;$ 29,251,472.00;$ 29,251,472.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060025 - Especialización en Diseño y Maquinaria y Equipo;2.1.2.02.02.009.03;Parafiscales cátedras posgrados;31 - Posgrados;$ 4,168,335.00;$ 4,168,335.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212060026 - Especialización en Planificación y Regulación Energética;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";31 - Posgrados;$ 8,481,736.00;$ 8,446,736.00;$ 4,040,000.00;$ 880,970.00;31/08/2026
